customer_id,age,gender,location,occupation,income,credit_score,kyc_status
CUST102733,31,Male,Delhi,Salaried - Government,984000.0,687,Verified
CUST102734,42,Female,Nagpur,Salaried - Government,414000.0,857,Verified
CUST102735,27,Female,Kolkata,Homemaker,355000.0,636,Verified
CUST102736,49,Male,Ahmedabad,Business Owner,482000.0,436,Verified
CUST102737,30,Male,Kolkata,Retired,398000.0,614,Verified
CUST102738,45,Male,Ahmedabad,Professional,650000.0,607,Verified
CUST102739,37,Male,Lucknow,Homemaker,631000.0,818,Verified
CUST102740,30,Male,Patna,Salaried - Government,1210000.0,639,Verified
CUST102741,25,Male,Jaipur,Salaried - Government,455000.0,820,Verified
CUST102742,46,Male,Bengaluru,Retired,739000.0,689,Verified
CUST102743,67,Male,Indore,Business Owner,655000.0,643,Verified
CUST102744,30,Male,Hyderabad,Homemaker,1264000.0,497,Verified
CUST102745,40,Female,Mumbai,Salaried - Government,,453,Verified
CUST102746,32,Male,Mumbai,Self-Employed,1373000.0,359,Verified
CUST102747,60,Male,Patna,Student,381000.0,628,Verified
CUST102748,41,Male,Pune,Homemaker,878000.0,852,Verified
CUST102749,68,Female,Mumbai,Salaried - Private,641000.0,307,Verified
CUST102750,33,Male,Nagpur,Homemaker,348000.0,871,Verified
CUST102751,24,Male,Hyderabad,Salaried - Private,870000.0,815,Verified
CUST102752,49,Male,Coimbatore,Salaried - Private,1680000.0,562,Pending
CUST102753,52,Female,Indore,Student,516000.0,488,Verified
CUST102754,69,Female,Mumbai,Salaried - Government,843000.0,648,Verified
CUST102755,63,Female,Bhopal,Self-Employed,309000.0,813,Verified
CUST102756,64,Female,Lucknow,Salaried - Government,243000.0,317,Verified
CUST102757,52,Male,Bengaluru,Professional,546000.0,569,Verified
CUST102758,38,Male,Pune,Salaried - Private,,328,Verified
CUST102759,42,Male,Ahmedabad,Self-Employed,717000.0,686,Incomplete
CUST102760,27,Female,Bengaluru,Self-Employed,798000.0,346,Verified
CUST102761,42,Female,Bhopal,Retired,180000.0,489,Pending
CUST102762,38,Male,Hyderabad,Business Owner,618000.0,743,Verified
CUST102763,22,Female,Coimbatore,Salaried - Government,1126000.0,751,Pending
CUST102764,31,Male,Nagpur,Business Owner,289000.0,436,Verified
CUST102765,47,Male,Lucknow,Business Owner,740000.0,607,Verified
CUST102766,39,Male,Delhi,Self-Employed,1032000.0,410,Verified
CUST102767,69,Female,Mumbai,Professional,548000.0,654,Verified
CUST102768,44,Female,Bengaluru,Self-Employed,,305,Verified
CUST102769,67,Male,Ahmedabad,Self-Employed,215000.0,788,Verified
CUST102770,53,Female,Patna,Homemaker,1300000.0,313,Verified
CUST102771,22,Female,Bengaluru,Self-Employed,1065000.0,665,Verified
CUST102772,30,Female,Bhopal,Self-Employed,925000.0,543,Verified
CUST102773,55,Female,Mumbai,Salaried - Government,1406000.0,434,Verified
CUST102774,47,Male,Chennai,Retired,752000.0,625,Verified
CUST102775,35,Female,Jaipur,Retired,622000.0,385,Verified
CUST102776,46,Male,Nagpur,Retired,1518000.0,647,Verified
CUST102777,65,Female,Patna,Salaried - Government,1728000.0,686,Verified
CUST102778,40,Male,Ahmedabad,Business Owner,588000.0,574,Verified
CUST102779,23,Female,Mumbai,Self-Employed,849000.0,516,Verified
CUST102780,36,Female,Hyderabad,Homemaker,1370000.0,575,Verified
CUST102781,66,Male,Patna,Self-Employed,865000.0,873,Verified
CUST102782,58,Female,Delhi,Business Owner,1168000.0,751,Verified
CUST102783,62,Male,Bhopal,Business Owner,1251000.0,303,Pending
CUST102784,65,Male,Bhopal,Homemaker,647000.0,473,Verified
CUST102785,26,Male,Patna,Retired,,314,Verified
CUST102786,34,Female,Chennai,Homemaker,897000.0,442,Incomplete
CUST102787,23,Male,Chennai,Business Owner,352000.0,767,Pending
CUST102788,21,Male,Bengaluru,Homemaker,455000.0,812,Verified
CUST102789,61,Female,Pune,Homemaker,606000.0,574,Verified
CUST102790,66,Male,Ahmedabad,Professional,1318000.0,713,Verified
CUST102791,28,Male,Delhi,Retired,1333000.0,522,Pending
CUST102792,56,Female,Jaipur,Student,1237000.0,586,Verified
CUST102793,47,Female,Chennai,Homemaker,1098000.0,797,Verified
CUST102794,24,Female,Jaipur,Self-Employed,1086000.0,465,Verified
CUST102795,65,Female,Hyderabad,Retired,1025000.0,491,Verified
CUST102796,63,Female,Coimbatore,Business Owner,1083000.0,381,Verified
CUST102797,48,Male,Hyderabad,Salaried - Government,1114000.0,430,Incomplete
CUST102798,55,Male,Indore,Self-Employed,268000.0,322,Verified
CUST102799,40,Male,Bengaluru,Student,544000.0,789,Verified
CUST102800,59,Male,Delhi,Student,437000.0,811,Verified
CUST102801,42,Female,Bengaluru,Homemaker,1398000.0,552,Verified
CUST102802,69,Female,Kolkata,Student,1644000.0,656,Verified
CUST102803,24,Male,Indore,Professional,180000.0,449,Verified
CUST102804,29,Male,Bengaluru,Homemaker,1604000.0,327,Verified
CUST102805,68,Female,Patna,Salaried - Government,939000.0,609,Verified
CUST102806,35,Female,Bhopal,Self-Employed,1356000.0,395,Verified
CUST102807,36,Male,Pune,Salaried - Government,1128000.0,808,Verified
CUST102808,59,Male,Pune,Student,1548000.0,467,Verified
CUST102809,30,Male,Coimbatore,Professional,994000.0,742,Verified
CUST102810,46,Male,Bhopal,Student,286000.0,457,Verified
CUST102811,35,Male,Chennai,Business Owner,852000.0,375,Verified
CUST102812,30,Male,Indore,Business Owner,1132000.0,629,Pending
CUST102813,68,Female,Kolkata,Retired,803000.0,409,Verified
CUST102814,30,Male,Delhi,Professional,1196000.0,539,Verified
CUST102815,25,Male,Nagpur,Self-Employed,870000.0,475,Pending
CUST102816,54,Male,Indore,Self-Employed,632000.0,829,Incomplete
CUST102817,63,Female,Kolkata,Professional,411000.0,601,Pending
CUST102818,27,Male,Bhopal,Salaried - Private,724000.0,731,Verified
CUST102819,55,Male,Chennai,Salaried - Government,992000.0,653,Verified
CUST102820,47,Male,Nagpur,Salaried - Private,180000.0,846,Verified
CUST102821,61,Female,Pune,Salaried - Government,549000.0,563,Verified
CUST102822,27,Female,Hyderabad,Salaried - Government,180000.0,817,Verified
CUST102823,68,Male,Ahmedabad,Salaried - Private,622000.0,838,Pending
CUST102824,51,Male,Hyderabad,Salaried - Private,1439000.0,852,Verified
CUST102825,62,Male,Lucknow,Homemaker,366000.0,717,Pending
CUST102826,38,Female,Patna,Salaried - Government,,888,Incomplete
CUST102827,67,Female,Kolkata,Professional,2182000.0,747,Verified
CUST102828,51,Male,Patna,Salaried - Private,1554000.0,487,Verified
CUST102829,27,Male,Kolkata,Student,,394,Incomplete
CUST102830,66,Female,Coimbatore,Salaried - Government,1286000.0,425,Verified
CUST102831,59,Female,Chennai,Retired,284000.0,644,Verified
CUST102832,35,Male,Bhopal,Retired,,399,Verified
CUST102833,47,Male,Jaipur,Homemaker,913000.0,442,Verified
CUST102834,40,Male,Coimbatore,Retired,1079000.0,676,Verified
CUST102835,47,Female,Chennai,Professional,1392000.0,499,Verified
CUST102836,68,Female,Bengaluru,Homemaker,644000.0,708,Pending
CUST102837,65,Female,Indore,Homemaker,987000.0,898,Verified
CUST102838,31,Female,Indore,Business Owner,972000.0,352,Verified
CUST102839,68,Male,Patna,Student,841000.0,684,Verified
CUST102840,42,Male,Ahmedabad,Student,867000.0,792,Incomplete
CUST102841,55,Male,Kolkata,Retired,515000.0,384,Verified
CUST102842,58,Female,Lucknow,Student,1026000.0,769,Verified
CUST102843,44,Female,Patna,Salaried - Private,988000.0,604,Verified
CUST102844,43,Male,Hyderabad,Professional,702000.0,677,Pending
CUST102845,43,Male,Mumbai,Retired,1200000.0,330,Verified
CUST102846,63,Female,Delhi,Student,1363000.0,561,Pending
CUST102847,39,Female,Pune,Salaried - Private,1205000.0,520,Verified
CUST102848,34,Female,Bhopal,Homemaker,431000.0,392,Incomplete
CUST102849,38,Male,Kolkata,Salaried - Private,945000.0,757,Verified
CUST102850,30,Female,Lucknow,Self-Employed,490000.0,603,Verified
CUST102851,40,Female,Ahmedabad,Retired,943000.0,826,Verified
CUST102852,26,Female,Chennai,Self-Employed,492000.0,395,Verified
CUST102853,25,Female,Patna,Homemaker,1475000.0,738,Incomplete
CUST102854,56,Female,Bhopal,Student,1252000.0,662,Verified
CUST102855,24,Female,Coimbatore,Salaried - Government,1419000.0,690,Pending
CUST102856,48,Female,Nagpur,Self-Employed,1373000.0,485,Verified
CUST102857,59,Male,Pune,Salaried - Private,778000.0,714,Pending
CUST102858,56,Male,Bhopal,Retired,708000.0,448,Verified
CUST102859,42,Female,Pune,Student,1684000.0,757,Incomplete
CUST102860,30,Female,Indore,Professional,826000.0,564,Verified
CUST102861,66,Male,Lucknow,Salaried - Government,290000.0,587,Verified
CUST102862,61,Male,Nagpur,Salaried - Government,1353000.0,648,Verified
CUST102863,50,Female,Hyderabad,Salaried - Private,965000.0,350,Verified
CUST102864,25,Female,Mumbai,Business Owner,1578000.0,520,Verified
CUST102865,22,Female,Bengaluru,Retired,1009000.0,421,Pending
CUST102866,36,Male,Ahmedabad,Salaried - Government,891000.0,878,Pending
CUST102867,28,Female,Coimbatore,Homemaker,1587000.0,553,Verified
CUST102868,63,Female,Lucknow,Self-Employed,208000.0,303,Verified
CUST102869,31,Male,Nagpur,Professional,637000.0,315,Verified
CUST102870,34,Male,Ahmedabad,Retired,501000.0,847,Verified
CUST102871,68,Female,Coimbatore,Professional,180000.0,394,Verified
CUST102872,61,Male,Coimbatore,Business Owner,1293000.0,300,Verified
CUST102873,31,Female,Chennai,Self-Employed,649000.0,427,Verified
CUST102874,39,Female,Nagpur,Business Owner,1307000.0,430,Verified
CUST102875,46,Female,Mumbai,Salaried - Government,1075000.0,347,Verified
CUST102876,53,Male,Jaipur,Self-Employed,1173000.0,897,Verified
CUST102877,66,Female,Kolkata,Homemaker,695000.0,335,Incomplete
CUST102878,63,Male,Hyderabad,Student,556000.0,736,Verified
CUST102879,68,Female,Coimbatore,Homemaker,940000.0,802,Pending
CUST102880,22,Male,Lucknow,Self-Employed,1314000.0,686,Verified
CUST102881,32,Female,Bengaluru,Self-Employed,877000.0,379,Verified
CUST102882,48,Female,Bengaluru,Salaried - Private,584000.0,735,Verified
CUST102883,23,Male,Delhi,Self-Employed,360000.0,497,Verified
CUST102884,38,Male,Hyderabad,Professional,992000.0,544,Pending
CUST102885,28,Female,Delhi,Self-Employed,651000.0,450,Verified
CUST102886,66,Male,Chennai,Retired,868000.0,770,Pending
CUST102887,24,Male,Patna,Salaried - Private,793000.0,647,Verified
CUST102888,28,Male,Indore,Business Owner,700000.0,392,Verified
CUST102889,30,Female,Patna,Self-Employed,1032000.0,544,Verified
CUST102890,28,Male,Ahmedabad,Business Owner,1150000.0,776,Verified
CUST102891,48,Male,Bhopal,Salaried - Private,1784000.0,862,Verified
CUST102892,38,Female,Coimbatore,Business Owner,1241000.0,863,Verified
CUST102893,65,Male,Mumbai,Homemaker,1617000.0,380,Verified
CUST102894,33,Male,Indore,Homemaker,532000.0,814,Verified
CUST102895,47,Male,Bhopal,Self-Employed,180000.0,639,Verified
CUST102896,53,Male,Pune,Business Owner,894000.0,743,Verified
CUST102897,51,Male,Kolkata,Retired,1286000.0,531,Verified
CUST102898,60,Female,Kolkata,Business Owner,1216000.0,690,Verified
CUST102899,30,Male,Bengaluru,Professional,1445000.0,454,Verified
CUST102900,45,Female,Chennai,Self-Employed,180000.0,612,Verified
CUST102901,60,Male,Hyderabad,Homemaker,1464000.0,435,Verified
CUST102902,63,Male,Mumbai,Retired,1051000.0,537,Verified
CUST102903,51,Male,Ahmedabad,Student,205000.0,544,Verified
CUST102904,52,Male,Ahmedabad,Homemaker,1226000.0,819,Verified
CUST102905,63,Female,Hyderabad,Self-Employed,976000.0,676,Verified
CUST102906,51,Male,Bengaluru,Self-Employed,1072000.0,688,Verified
CUST102907,67,Male,Coimbatore,Salaried - Private,1350000.0,470,Incomplete
CUST102908,27,Male,Bhopal,Professional,1094000.0,560,Verified
CUST102909,38,Female,Ahmedabad,Retired,237000.0,583,Incomplete
CUST102910,26,Male,Bhopal,Self-Employed,836000.0,770,Verified
CUST102911,25,Female,Pune,Salaried - Private,180000.0,411,Verified
CUST102912,44,Male,Chennai,Homemaker,1192000.0,332,Verified
CUST102913,32,Male,Bhopal,Salaried - Government,1529000.0,603,Verified
CUST102914,40,Female,Patna,Professional,341000.0,787,Verified
CUST102915,42,Male,Lucknow,Salaried - Private,598000.0,740,Verified
CUST102916,51,Male,Jaipur,Salaried - Private,503000.0,786,Incomplete
CUST102917,67,Female,Mumbai,Student,696000.0,536,Verified
CUST102918,62,Male,Lucknow,Retired,1086000.0,437,Verified
CUST102919,39,Male,Lucknow,Salaried - Private,701000.0,695,Verified
CUST102920,36,Male,Kolkata,Salaried - Private,,322,Verified
CUST102921,58,Male,Chennai,Business Owner,1379000.0,837,Verified
CUST102922,27,Female,Coimbatore,Retired,1396000.0,728,Pending
CUST102923,47,Male,Pune,Business Owner,397000.0,602,Verified
CUST102924,41,Female,Hyderabad,Homemaker,1524000.0,419,Verified
CUST102925,29,Female,Bhopal,Retired,,450,Verified
CUST102926,51,Female,Ahmedabad,Professional,1599000.0,897,Verified
CUST102927,36,Female,Jaipur,Self-Employed,829000.0,308,Verified
CUST102928,30,Female,Lucknow,Retired,562000.0,305,Verified
CUST102929,53,Female,Pune,Homemaker,457000.0,508,Verified
CUST102930,29,Male,Bengaluru,Salaried - Private,,437,Verified
CUST102931,53,Male,Bengaluru,Retired,905000.0,706,Verified
CUST102932,28,Female,Coimbatore,Student,1282000.0,325,Verified
CUST102933,42,Male,Ahmedabad,Business Owner,1488000.0,771,Verified
CUST102934,60,Female,Kolkata,Homemaker,681000.0,769,Incomplete
CUST102935,32,Male,Hyderabad,Self-Employed,883000.0,437,Verified
CUST102936,58,Female,Bhopal,Salaried - Government,853000.0,647,Verified
CUST102937,56,Male,Indore,Homemaker,614000.0,703,Pending
CUST102938,65,Female,Patna,Self-Employed,1231000.0,809,Verified
CUST102939,29,Male,Jaipur,Homemaker,1063000.0,739,Pending
CUST102940,56,Male,Ahmedabad,Self-Employed,964000.0,877,Verified
CUST102941,66,Female,Nagpur,Business Owner,1061000.0,369,Verified
CUST102942,58,Female,Nagpur,Retired,1177000.0,666,Verified
CUST102943,30,Female,Pune,Self-Employed,1172000.0,763,Verified
CUST102944,61,Female,Coimbatore,Homemaker,523000.0,439,Pending
CUST102945,26,Male,Nagpur,Salaried - Private,1303000.0,431,Verified
CUST102946,49,Female,Nagpur,Salaried - Private,1015000.0,355,Verified
CUST102947,45,Male,Mumbai,Salaried - Private,704000.0,891,Pending
CUST102948,47,Male,Delhi,Self-Employed,1005000.0,819,Verified
CUST102949,46,Male,Hyderabad,Salaried - Private,1055000.0,372,Verified
CUST102950,22,Male,Patna,Business Owner,1387000.0,447,Verified
CUST102951,45,Male,Delhi,Salaried - Private,429000.0,574,Verified
CUST102952,66,Female,Delhi,Homemaker,1496000.0,836,Verified
CUST102953,42,Male,Mumbai,Salaried - Government,910000.0,795,Pending
CUST102954,34,Female,Bengaluru,Student,672000.0,826,Verified
CUST102955,69,Male,Indore,Homemaker,658000.0,796,Incomplete
CUST102956,25,Male,Bhopal,Retired,449000.0,676,Verified
CUST102957,44,Female,Bhopal,Homemaker,180000.0,474,Verified
CUST102958,46,Male,Hyderabad,Homemaker,1205000.0,662,Verified
CUST102959,44,Male,Lucknow,Homemaker,1791000.0,596,Verified
CUST102960,66,Female,Patna,Professional,180000.0,870,Verified
CUST102961,41,Male,Ahmedabad,Professional,472000.0,569,Verified
CUST102962,68,Male,Nagpur,Business Owner,,753,Pending
CUST102963,24,Female,Jaipur,Professional,879000.0,404,Verified
CUST102964,56,Male,Hyderabad,Business Owner,1275000.0,709,Verified
CUST102965,50,Female,Lucknow,Salaried - Private,854000.0,572,Verified
CUST102966,32,Female,Coimbatore,Student,639000.0,561,Verified
CUST102967,32,Male,Nagpur,Retired,798000.0,752,Verified
CUST102968,56,Male,Ahmedabad,Retired,180000.0,590,Verified
CUST102969,52,Male,Jaipur,Self-Employed,385000.0,335,Incomplete
CUST102970,50,Female,Coimbatore,Homemaker,1327000.0,533,Verified
CUST102971,23,Male,Patna,Professional,1436000.0,877,Incomplete
CUST102972,50,Female,Ahmedabad,Salaried - Private,1533000.0,867,Verified
CUST102973,69,Male,Hyderabad,Student,1098000.0,668,Pending
CUST102974,21,Female,Indore,Student,180000.0,682,Incomplete
CUST102975,43,Male,Coimbatore,Homemaker,614000.0,457,Verified
CUST102976,45,Male,Delhi,Business Owner,1496000.0,768,Pending
CUST102977,64,Male,Mumbai,Salaried - Government,1630000.0,659,Verified
CUST102978,34,Male,Delhi,Salaried - Private,1513000.0,322,Verified
CUST102979,44,Female,Pune,Retired,794000.0,869,Verified
CUST102980,56,Male,Bengaluru,Student,312000.0,811,Verified
CUST102981,23,Male,Indore,Salaried - Private,882000.0,348,Verified
CUST102982,60,Male,Indore,Retired,907000.0,550,Verified
CUST102983,61,Male,Bengaluru,Salaried - Private,1605000.0,745,Verified
CUST102984,56,Female,Nagpur,Homemaker,1003000.0,742,Pending
CUST102985,52,Female,Bengaluru,Salaried - Private,908000.0,400,Verified
CUST102986,57,Female,Patna,Student,933000.0,324,Verified
CUST102987,59,Male,Pune,Salaried - Government,1080000.0,890,Verified
CUST102988,65,Male,Mumbai,Business Owner,1182000.0,836,Verified
CUST102989,41,Female,Kolkata,Retired,574000.0,743,Pending
CUST102990,43,Male,Nagpur,Homemaker,424000.0,695,Verified
CUST102991,52,Female,Coimbatore,Self-Employed,1517000.0,711,Verified
CUST102992,30,Male,Delhi,Student,180000.0,574,Incomplete
CUST102993,62,Male,Nagpur,Salaried - Private,1637000.0,710,Verified
CUST102994,58,Female,Hyderabad,Business Owner,180000.0,482,Verified
CUST102995,51,Male,Kolkata,Student,637000.0,350,Verified
CUST102996,35,Female,Delhi,Self-Employed,1337000.0,486,Verified
CUST102997,38,Male,Coimbatore,Professional,900000.0,476,Pending
CUST102998,42,Male,Patna,Business Owner,308000.0,482,Verified
CUST102999,53,Male,Lucknow,Business Owner,1092000.0,582,Verified
CUST103000,59,Male,Bhopal,Homemaker,930000.0,378,Verified
CUST103001,53,Male,Indore,Professional,803000.0,544,Verified
CUST103002,66,Male,Bengaluru,Retired,619000.0,578,Verified
CUST103003,68,Female,Chennai,Professional,884000.0,412,Verified
CUST103004,55,Female,Mumbai,Student,638000.0,572,Verified
CUST103005,39,Male,Ahmedabad,Business Owner,1996000.0,704,Verified
CUST103006,50,Male,Ahmedabad,Homemaker,792000.0,547,Verified
CUST103007,41,Male,Mumbai,Professional,732000.0,301,Verified
CUST103008,51,Female,Lucknow,Homemaker,656000.0,721,Verified
CUST103009,60,Female,Mumbai,Student,1700000.0,647,Pending
CUST103010,39,Male,Patna,Salaried - Government,180000.0,551,Verified
CUST103011,45,Male,Bhopal,Self-Employed,1062000.0,313,Incomplete
CUST103012,23,Male,Nagpur,Self-Employed,792000.0,353,Verified
CUST103013,57,Male,Delhi,Business Owner,,347,Verified
CUST103014,45,Male,Indore,Business Owner,531000.0,811,Verified
CUST103015,43,Female,Jaipur,Salaried - Private,1043000.0,485,Verified
CUST103016,47,Male,Nagpur,Student,511000.0,555,Verified
CUST103017,31,Male,Bhopal,Homemaker,1017000.0,717,Pending
CUST103018,50,Male,Lucknow,Professional,1678000.0,693,Pending
CUST103019,57,Male,Mumbai,Self-Employed,977000.0,338,Verified
CUST103020,38,Male,Bhopal,Homemaker,246000.0,857,Verified
CUST103021,27,Male,Kolkata,Self-Employed,519000.0,459,Verified
CUST103022,39,Male,Nagpur,Self-Employed,772000.0,760,Verified
CUST103023,30,Female,Bhopal,Student,741000.0,799,Verified
CUST103024,39,Male,Delhi,Student,968000.0,623,Verified
CUST103025,51,Female,Indore,Professional,1041000.0,397,Verified
CUST103026,26,Male,Mumbai,Salaried - Government,1679000.0,627,Verified
CUST103027,57,Male,Hyderabad,Salaried - Private,898000.0,446,Verified
CUST103028,32,Female,Chennai,Student,382000.0,809,Verified
CUST103029,64,Female,Coimbatore,Self-Employed,1419000.0,752,Verified
CUST103030,56,Male,Bengaluru,Retired,1468000.0,794,Verified
CUST103031,34,Female,Nagpur,Self-Employed,1005000.0,797,Verified
CUST103032,48,Male,Chennai,Business Owner,789000.0,407,Incomplete
CUST103033,26,Male,Lucknow,Student,1180000.0,318,Verified
CUST103034,25,Female,Delhi,Professional,805000.0,675,Verified
CUST103035,67,Female,Pune,Business Owner,180000.0,668,Verified
CUST103036,60,Male,Lucknow,Business Owner,1154000.0,819,Verified
CUST103037,28,Female,Bhopal,Salaried - Government,1302000.0,682,Verified
CUST103038,34,Male,Indore,Professional,1548000.0,781,Verified
CUST103039,30,Male,Nagpur,Professional,571000.0,509,Verified
CUST103040,40,Female,Ahmedabad,Salaried - Private,1002000.0,374,Incomplete
CUST103041,35,Male,Hyderabad,Business Owner,1012000.0,322,Verified
CUST103042,37,Female,Chennai,Retired,,561,Verified
CUST103043,46,Female,Coimbatore,Salaried - Private,952000.0,301,Verified
CUST103044,30,Male,Lucknow,Student,917000.0,610,Verified
CUST103045,64,Male,Indore,Homemaker,995000.0,540,Verified
CUST103046,56,Female,Kolkata,Retired,1233000.0,454,Verified
CUST103047,58,Female,Ahmedabad,Salaried - Private,1449000.0,654,Verified
CUST103048,29,Female,Nagpur,Professional,560000.0,707,Verified
CUST103049,55,Male,Bhopal,Student,822000.0,323,Verified
CUST103050,61,Male,Chennai,Salaried - Private,710000.0,585,Incomplete
CUST103051,29,Male,Ahmedabad,Homemaker,645000.0,863,Verified
CUST103052,57,Male,Chennai,Homemaker,180000.0,478,Verified
CUST103053,38,Male,Patna,Salaried - Private,911000.0,768,Verified
CUST103054,59,Female,Mumbai,Salaried - Government,1116000.0,502,Verified
CUST103055,44,Female,Nagpur,Retired,830000.0,462,Verified
CUST103056,60,Male,Indore,Student,896000.0,814,Verified
CUST103057,28,Male,Mumbai,Homemaker,1088000.0,513,Verified
CUST103058,40,Female,Lucknow,Professional,,819,Verified
CUST103059,34,Male,Delhi,Professional,711000.0,692,Verified
CUST103060,33,Female,Pune,Professional,373000.0,787,Verified
CUST103061,36,Male,Pune,Professional,859000.0,788,Verified
CUST103062,39,Male,Ahmedabad,Homemaker,1748000.0,848,Verified
CUST103063,27,Male,Indore,Salaried - Private,378000.0,632,Verified
CUST103064,55,Female,Kolkata,Salaried - Government,1193000.0,871,Verified
CUST103065,47,Male,Pune,Salaried - Private,1421000.0,335,Verified
CUST103066,61,Female,Delhi,Homemaker,180000.0,595,Verified
CUST103067,55,Male,Indore,Retired,1085000.0,537,Pending
CUST103068,28,Male,Hyderabad,Salaried - Private,1172000.0,358,Verified
CUST103069,24,Female,Kolkata,Salaried - Private,780000.0,823,Incomplete
CUST103070,41,Male,Delhi,Self-Employed,609000.0,780,Verified
CUST103071,44,Male,Hyderabad,Salaried - Government,634000.0,749,Verified
CUST103072,32,Male,Jaipur,Professional,752000.0,680,Verified
CUST103073,59,Female,Indore,Business Owner,764000.0,661,Pending
CUST103074,49,Male,Hyderabad,Self-Employed,679000.0,528,Verified
CUST103075,57,Male,Jaipur,Salaried - Government,745000.0,710,Pending
CUST103076,26,Female,Indore,Retired,1436000.0,885,Verified
CUST103077,60,Female,Pune,Homemaker,354000.0,450,Verified
CUST103078,31,Female,Hyderabad,Retired,180000.0,503,Verified
CUST103079,42,Female,Mumbai,Homemaker,1443000.0,365,Verified
CUST103080,42,Female,Indore,Student,814000.0,844,Incomplete
CUST103081,61,Male,Delhi,Homemaker,725000.0,618,Incomplete
CUST103082,34,Male,Chennai,Retired,850000.0,655,Verified
CUST103083,32,Female,Bengaluru,Salaried - Private,994000.0,459,Verified
CUST103084,37,Female,Bhopal,Self-Employed,664000.0,321,Verified
CUST103085,38,Female,Pune,Business Owner,1128000.0,782,Verified
CUST103086,29,Male,Bhopal,Retired,467000.0,816,Verified
CUST103087,29,Male,Lucknow,Homemaker,764000.0,504,Pending
CUST103088,32,Male,Mumbai,Retired,180000.0,757,Verified
CUST103089,43,Female,Hyderabad,Self-Employed,1428000.0,643,Pending
CUST103090,37,Male,Mumbai,Homemaker,821000.0,685,Incomplete
CUST103091,40,Female,Mumbai,Retired,1202000.0,403,Verified
CUST103092,56,Female,Ahmedabad,Homemaker,1114000.0,668,Verified
CUST103093,32,Male,Chennai,Professional,1147000.0,396,Verified
CUST103094,65,Male,Delhi,Retired,897000.0,431,Verified
CUST103095,57,Female,Kolkata,Self-Employed,1075000.0,514,Verified
CUST103096,29,Female,Kolkata,Business Owner,467000.0,428,Verified
CUST103097,36,Male,Coimbatore,Self-Employed,373000.0,845,Verified
CUST103098,29,Male,Lucknow,Self-Employed,855000.0,317,Pending
CUST103099,34,Male,Pune,Retired,594000.0,842,Verified
CUST103100,38,Male,Ahmedabad,Business Owner,1541000.0,392,Verified
CUST103101,27,Male,Delhi,Salaried - Government,,822,Incomplete
CUST103102,21,Female,Pune,Salaried - Private,578000.0,501,Verified
CUST103103,42,Female,Jaipur,Homemaker,778000.0,852,Verified
CUST103104,55,Male,Mumbai,Business Owner,,624,Verified
CUST103105,35,Male,Indore,Professional,869000.0,593,Verified
CUST103106,63,Male,Ahmedabad,Student,1022000.0,378,Verified
CUST103107,39,Female,Patna,Salaried - Private,931000.0,560,Verified
CUST103108,65,Male,Hyderabad,Student,274000.0,634,Verified
CUST103109,32,Female,Nagpur,Retired,180000.0,890,Verified
CUST103110,47,Male,Pune,Retired,732000.0,457,Verified
CUST103111,58,Female,Indore,Business Owner,1152000.0,349,Verified
CUST103112,23,Male,Ahmedabad,Retired,737000.0,452,Incomplete
CUST103113,66,Female,Lucknow,Salaried - Government,1456000.0,445,Verified
CUST103114,38,Female,Chennai,Self-Employed,879000.0,868,Verified
CUST103115,45,Male,Coimbatore,Student,1511000.0,390,Verified
CUST103116,51,Male,Bengaluru,Self-Employed,1418000.0,895,Verified
CUST103117,52,Female,Mumbai,Retired,1373000.0,367,Pending
CUST103118,22,Female,Kolkata,Student,358000.0,786,Pending
CUST103119,63,Male,Nagpur,Professional,908000.0,548,Verified
CUST103120,51,Male,Indore,Self-Employed,1450000.0,332,Verified
CUST103121,69,Male,Nagpur,Homemaker,1023000.0,668,Verified
CUST103122,44,Female,Jaipur,Homemaker,1149000.0,737,Verified
CUST103123,51,Female,Indore,Professional,275000.0,803,Verified
CUST103124,42,Male,Ahmedabad,Salaried - Private,1763000.0,407,Verified
CUST103125,64,Female,Ahmedabad,Business Owner,544000.0,670,Verified
CUST103126,61,Female,Bengaluru,Business Owner,180000.0,641,Verified
CUST103127,65,Female,Patna,Salaried - Government,742000.0,565,Verified
CUST103128,45,Male,Hyderabad,Business Owner,180000.0,836,Verified
CUST103129,59,Male,Bengaluru,Salaried - Government,412000.0,553,Verified
CUST103130,38,Male,Pune,Retired,2051000.0,528,Verified
CUST103131,43,Male,Lucknow,Business Owner,729000.0,615,Verified
CUST103132,58,Male,Hyderabad,Retired,257000.0,857,Incomplete
CUST103133,24,Male,Pune,Business Owner,,820,Verified
CUST103134,55,Male,Hyderabad,Retired,496000.0,725,Pending
CUST103135,21,Female,Jaipur,Retired,1289000.0,348,Verified
CUST103136,49,Male,Bhopal,Salaried - Government,,480,Verified
CUST103137,44,Female,Bhopal,Business Owner,1022000.0,309,Verified
CUST103138,43,Male,Bengaluru,Retired,384000.0,356,Verified
CUST103139,45,Male,Pune,Professional,2070000.0,799,Pending
CUST103140,45,Male,Lucknow,Salaried - Government,1127000.0,789,Verified
CUST103141,40,Female,Chennai,Homemaker,835000.0,361,Verified
CUST103142,43,Female,Delhi,Salaried - Government,768000.0,574,Pending
CUST103143,48,Male,Hyderabad,Student,651000.0,467,Verified
